media	mediana	desviacion	min	max
0.00584287	10.00309843	10.0120284	10	10.0296333	1
0.613969	10.582426	10.347175	10.543962	10.90931	1
0.569433	10.551124	10.349266	10.256155	10.798864	1
0.55123	10.536943	10.369583	10.211606	10.796518	1
0.458041	10.447088	10.343779	10.146542	10.69095	1
0.583796	10.566338	10.440196	10.166471	10.863749	1
0.618973	10.578692	10.481234	10.182884	10.926658	1
0.624141	10.572257	10.458936	10.201055	10.953698	1
0.681118	10.650512	10.536784	10.159437	10.999012	1
0.684204	10.662747	10.519162	10.180539	10.999506	1
0.614211	10.595058	10.472215	10.153576	10.952463	1
0.595481	10.575236	10.379619	10.342321	10.884183	1
0.547139	10.531461	10.329905	10.378664	10.792937	1
0.567586	10.548423	10.312646	10.543963	10.778244	1
0.520441	10.513347	10.527293	10.150059	10.822447	1
0.583929	10.560499	10.637211	10.0785463	10.998271	1
0.456082	10.422857	10.305593	10.546893	10.67675	1
0.671669	10.640502	10.367924	10.7034	10.926719	1
0.632978	10.60205	10.384225	10.320047	10.928818	1
0.565027	10.530627	10.361031	10.23095	10.826151	1
0.65058	10.606181	10.417509	10.307151	10.918879	1
0.675692	10.645309	10.416102	10.305979	10.916163	1
0.618428	10.594105	10.341457	10.501759	10.826275	1
0.618428	10.594105	10.341457	10.501759	10.826275	1
0.00497016	20.00341622	20.00855358	20	20.0140758	2
0.638516	20.619886	20.371636	20.40211	20.895913	2
0.607313	20.600818	20.377788	20.310668	20.944808	2
0.297835	20.28732	20.195519	20.130129	20.523151	2
0.759773	20.75141	20.47363	20.248535	20.863502	2
0.611722	20.592238	20.428965	20.118406	20.89616	2
0.633787	20.605982	20.443093	20.111372	20.998395	2
0.642593	20.61631	20.424206	20.139508	20.980368	2
0.690912	20.666759	20.492468	20.131887	20.996666	2
0.701122	20.682649	20.51145	20.137749	20.960119	2
0.635752	20.622666	20.487455	20.165885	20.941598	2
0.605489	20.584015	20.408332	20.328253	20.943079	2
0.575398	20.563399	20.382612	20.307151	20.929868	2
0.591444	20.594423	20.360157	20.314185	20.958699	2
0.539179	20.519147	20.559972	20.146542	20.936474	2
0.5945	20.554898	20.597715	20.0169988	20.949747	2
0.479979	20.488838	20.343495	20.165299	20.862823	2
0.694444	20.679034	20.420021	20.426729	20.942956	2
0.657531	20.635338	20.415229	20.406213	20.92567	2
0.565249	20.54457	20.353791	20.242087	20.939499	2
0.674544	20.644435	20.41553	20.277257	20.97049	2
0.702977	20.673274	20.42624	20.359906	20.954439	2
0.653492	20.642131	20.382186	20.450762	20.925238	2
0.653492	20.642131	20.382186	20.450762	20.925238	2
0.00522093	30.00282037	30.0114723	30	30.0538338	3
0.710777	30.657901	30.395782	30.776084	30.997778	3
0.678567	30.645547	30.392653	30.574443	30.977405	3
0.656294	30.631326	30.423302	30.354045	30.965613	3
0.528081	30.516326	30.398261	30.268464	30.870972	3
0.647021	30.62636	30.491636	30.359906	30.985986	3
0.658723	30.628386	30.516127	30.290739	30.984504	3
0.67403	30.632796	30.499412	30.307151	30.997839	3
0.719134	30.68678	30.59719	30.277843	31	3
0.747409	30.733217	30.614758	30.325909	31	3
0.680187	30.679789	30.581201	30.314185	30.996728	3
0.687422	30.670891	30.470095	30.363423	30.973824	3
0.652085	30.626321	30.410115	30.531067	30.972836	3
0.669368	30.636053	30.359407	30.739742	30.962341	3
0.581623	30.60916	30.672658	30.162954	30.964564	3
0.599125	30.574521	30.753412	30.118406	30.999876	3
0.532003	30.499801	30.345601	30.399765	30.826769	3
0.791963	30.755581	30.43445	30.678781	30.999876	3
0.735344	30.704139	30.460186	30.391559	30.998889	3
0.623933	30.584095	30.40367	30.347011	30.967218	3
0.723779	30.676968	30.454967	30.54279	30.999691	3
0.782472	30.736395	30.461243	30.540446	31	3
0.733051	30.687853	30.387871	30.861665	30.99679	3
0.733051	30.687853	30.387871	30.861665	30.99679	3
0.00654539	40.00500516	40.010399	40	40.0160514	4
0.470521	40.453802	40.23611	40.534584	40.597913	4
0.427274	40.412449	40.242056	40.347597	40.65292	4
0.418227	40.401525	40.262038	40.267878	40.6081	4
0.351562	40.339279	40.250949	40.196366	40.512656	4
0.463264	40.454636	40.324268	40.266706	40.689468	4
0.47824	40.46119	40.338141	40.237984	40.662181	4
0.47785	40.45682	40.31647	40.363423	40.629707	4
0.521074	40.517597	40.387025	40.224502	40.708359	4
0.521536	40.522086	40.392329	40.332943	40.752315	4
0.461345	40.459323	40.369208	40.228605	40.728115	4
0.446663	40.431715	40.290904	40.30129	40.686566	4
0.420256	40.400969	40.258551	40.264947	40.606988	4
0.428513	40.416978	40.22343	40.511137	40.587974	4
0.37792	40.361047	40.444543	40.101993	40.653414	4
0.453529	40.432828	40.515431	40.107855	40.71552	4
0.318593	40.307301	40.211238	40.232708	40.51673	4
0.504646	40.489751	40.266852	40.861079	40.660637	4
0.487601	40.475411	40.288819	40.631887	40.649586	4
0.429788	40.415151	40.253699	40.504103	40.590937	4
0.499007	40.479066	40.283684	40.634818	40.724287	4
0.512203	40.495074	40.276403	40.573271	40.755896	4
0.465564	40.452729	40.227457	40.575615	40.67533	4
0.465564	40.452729	40.227457	40.575615	40.67533	4
0.00621106	50.00476682	50.0104147	50	50.0212372	5
0.60872	50.597958	50.458189	50.0779601	50.991727	5
0.635105	50.634822	50.492875	50.0381008	50.999383	5
0.587498	50.585922	50.485727	50.0222743	50.988579	5
0.449511	50.447962	50.40605	50.00117233	50.754908	5
0.520554	50.515254	50.481555	50.014068	50.959254	5
0.508379	50.496703	50.482409	50.014068	50.948636	5
0.517569	50.503337	50.467536	50.045721	50.820842	5
0.548987	50.536903	50.525753	50.0257913	50.972466	5
0.605112	50.600421	50.564633	50.0439625	50.999383	5
0.575311	50.573568	50.539748	50.0304807	50.999012	5
0.609368	50.612775	50.500789	50.0445486	50.969873	5
0.605055	50.603122	50.481761	50.0375147	50.948574	5
0.640392	50.641177	50.47903	50.0550997	50.985801	5
0.563479	50.538452	50.622527	50.0146542	50.980368	5
0.483274	50.440613	50.595004	50.0052755	50.994567	5
0.523259	50.532494	50.442004	50.00820633	50.856464	5
0.686829	50.686383	50.525695	50.0902696	50.986418	5
0.600515	50.604234	50.495579	50.0656506	50.961847	5
0.500375	50.493644	50.418076	50.0328253	50.795222	5
0.568525	50.559069	50.481379	50.0439625	50.904062	5
0.64915	50.643481	50.531595	50.0463071	50.987776	5
0.649329	50.642965	50.494916	50.0504103	50.970861	5
0.649329	50.642965	50.494916	50.0504103	50.970861	5
0.00656746	60.00317788	60.0135801	60	60.0220398	6
0.616154	60.58906	60.400547	60.227433	60.937523	6
0.572357	60.567729	60.408666	60.309496	60.840721	6
0.549785	60.533249	60.434601	60.257913	60.831214	6
0.443611	60.434536	60.400574	60.167057	60.73614	6
0.560588	60.536665	60.494684	60.159437	60.890789	6
0.578063	60.538492	60.504944	60.152989	60.957958	6
0.596232	60.557242	60.482415	60.254396	60.950364	6
0.650653	60.622984	60.575724	60.147128	60.993271	6
0.668128	60.66672	60.594601	60.103165	60.982652	6
0.614521	60.611663	60.571051	60.0838218	60.962279	6
0.584765	60.576031	60.447264	60.117819	60.871219	6
0.556849	60.549416	60.400234	60.161196	60.833807	6
0.559158	60.551521	60.365658	60.207503	60.838252	6
0.507577	60.467824	60.662437	60.049238	60.897457	6
0.564711	60.514817	60.753224	60.0234467	60.980306	6
0.452716	60.456185	60.352008	60.212192	60.775837	6
0.655339	60.635656	60.432666	60.256741	60.948018	6
0.626031	60.606141	60.458093	60.167644	60.894431	6
0.528713	60.500834	60.388055	60.139508	60.783554	6
0.62759	60.587908	60.45059	60.247362	60.941042	6
0.663136	60.628148	60.466141	60.372802	60.96123	6
0.615621	60.597998	60.395297	60.347597	60.915051	6
0.615621	60.597998	60.395297	60.347597	60.915051	6
0.0100326	70.00699134	70.0162032	70	70.0270404	7
0.496814	70.465083	70.282022	70.262603	70.71231	7
0.46823	70.441805	70.301911	70.135991	70.702186	7
0.449984	70.433344	70.328643	70.0504103	70.678849	7
0.370395	70.367284	70.309173	70.0433763	70.597358	7
0.471567	70.465599	70.390079	70.0398593	70.801087	7
0.495677	70.47994	70.415716	70.038687	70.913076	7
0.498693	70.469929	70.381009	70.0363423	70.868132	7
0.549501	70.52872	70.436196	70.223916	70.958637	7
0.545135	70.54453	70.414786	70.245018	70.874923	7
0.490587	70.490506	70.381816	70.307151	70.790036	7
0.479949	70.465957	70.302562	70.347011	70.75997	7
0.448607	70.426511	70.266557	70.396249	70.701383	7
0.459873	70.440494	70.254001	70.431418	70.67317	7
0.427621	70.418328	70.458509	70.103751	70.762687	7
0.480138	70.464567	70.534413	70.121923	70.880973	7
0.361685	70.345396	70.244811	70.0539273	70.571552	7
0.554211	70.524152	70.296932	70.328253	70.819546	7
0.526626	70.505521	70.312931	70.317702	70.787196	7
0.456084	70.430921	70.2929	70.264361	70.714533	7
0.519239	70.492532	70.347027	70.0222743	70.841832	7
0.551205	70.533407	70.360523	70.021102	70.808371	7
0.51174	70.48415	70.293351	70.0797186	70.734535	7
0.51174	70.48415	70.293351	70.0797186	70.734535	7
0.00221365	80	80.00695857	80	80.0160514	8
0.472676	80.443076	80.35724	80.275498	80.798988	8
0.428219	80.404385	80.320124	80.239742	80.794049	8
0.423093	80.398506	80.356548	80.188746	80.755155	8
0.343675	80.321046	80.338761	80.0990621	80.669157	8
0.430866	80.401128	80.436477	80.101993	80.843437	8
0.445557	80.417613	80.472908	80.0199297	80.934683	8
0.451542	80.423771	80.46161	80.0638921	80.928201	8
0.486445	80.449869	80.53087	80.0345838	80.973886	8
0.498713	80.460713	80.521071	80.111372	80.9616	8
0.438174	80.409549	80.453619	80.066823	80.855538	8
0.441352	80.418765	80.368304	80.15592	80.791826	8
0.408865	80.391992	80.308543	80.141852	80.70447	8
0.429439	80.407325	80.293594	80.265533	80.795901	8
0.372765	80.367681	80.471371	80.00820633	80.7909	8
0.390717	80.331532	80.575294	80	80.891468	8
0.333724	80.315087	80.254387	80.194607	80.661748	8
0.508206	80.480416	80.366418	80.398007	80.831152	8
0.474938	80.440653	80.394178	80.167644	80.811582	8
0.412163	80.384444	80.369061	80.0556858	80.791826	8
0.48439	80.452451	80.42819	80.107268	80.91999	8
0.508794	80.473346	80.413629	80.293669	80.89332	8
0.472693	80.44252	80.337103	80.311841	80.828991	8
0.472693	80.44252	80.337103	80.311841	80.828991	8
0.00654087	90.00158894	90.0174401	90	90.12162	9
0.478811	90.437912	90.41275	90.247362	90.832572	9
0.45856	90.424962	90.384601	90.137749	90.778676	9
0.439075	90.406729	90.415251	90.066823	90.785159	9
0.357917	90.325614	90.392582	90.0451348	90.697247	9
0.450692	90.392945	90.508489	90.0838218	90.872947	9
0.462403	90.391594	90.540867	90.0762016	90.899	9
0.455463	90.405696	90.510451	90.110785	90.870046	9
0.503723	90.431755	90.584906	90.139508	90.991234	9
0.515721	90.446572	90.566199	90.104338	90.990493	9
0.470013	90.412251	90.507833	90.0474795	90.914681	9
0.467908	90.422301	90.427363	90.0867526	90.832387	9
0.447301	90.418368	90.374587	90.0750293	90.808186	9
0.451568	90.435767	90.351322	90.14068	90.790159	9
0.421705	90.363311	90.539255	90.00117233	90.804297	9
0.45365	90.370263	90.649601	90.00820633	90.971478	9
0.36953	90.361047	90.300265	90.0932005	90.725275	9
0.517358	90.482363	90.421221	90.213365	90.870972	9
0.493924	90.447764	90.449374	90.159437	90.898136	9
0.414758	90.37499	90.405105	90.178195	90.757377	9
0.490232	90.440216	90.481515	90.200469	90.883196	9
0.516276	90.471042	90.476996	90.179953	90.892024	9
0.484665	90.452014	90.396555	90.192849	90.803433	9
0.484665	90.452014	90.396555	90.192849	90.803433	9
0.0173201	100.013506	100.0277105	100	100.147734	10
0.751927	100.732819	100.457328	100.770223	100.999259	10
0.718604	100.694407	100.476331	100.546307	100.999444	10
0.697948	100.673473	100.537708	100.478312	100.999938	10
0.562075	100.543418	100.502525	100.245604	100.919002	10
0.694073	100.673711	100.601004	100.299531	101	10
0.700124	100.67534	100.591969	100.38687	101	10
0.709705	100.682053	100.557392	100.396249	101	10
0.753892	100.732899	100.639349	100.322978	101	10
0.790165	100.772781	100.675907	100.328253	101	10
0.732212	100.715579	100.668166	100.293669	101	10
0.724301	100.702352	100.535108	100.512309	100.998765	10
0.684763	100.656233	100.454918	100.56272	100.968638	10
0.715114	100.689958	100.411648	100.642438	100.984011	10
0.647545	100.636847	100.775453	100.271395	101	10
0.668342	100.607492	100.840181	100.228019	101	10
0.588055	100.566299	100.39424	100.49238	100.951476	10
0.828716	100.800945	100.48842	100.798359	101	10
0.776152	100.748034	100.525712	100.589683	100.998457	10
0.64035	100.616668	100.448768	100.54279	100.947401	10
0.769243	100.738778	100.530676	100.846424	101	10
0.828518	100.801382	100.551773	100.935522	101	10
0.775479	100.753078	100.451741	101	100.999815	10
0.775479	100.753078	100.451741	101	100.999815	10
0.149858	110.021689	110.528037	110	111	11
0.553939	110.525463	110.420759	110.33939	110.990801	11
0.498634	110.469055	110.388417	110.221571	110.933696	11
0.496572	110.473902	110.423904	110.185229	110.955241	11
0.417951	110.394216	110.405248	110.116061	110.88869	11
0.528128	110.488281	110.515771	110.138921	110.959625	11
0.557434	110.507984	110.557222	110.122509	110.99858	11
0.553721	110.518193	110.52828	110.161782	110.999506	11
0.592798	110.547231	110.598541	110.172333	111	11
0.597651	110.54449	110.592099	110.149472	110.999259	11
0.530649	110.491062	110.53808	110.146542	111	11
0.515906	110.486295	110.442562	110.18347	110.999444	11
0.477139	110.445181	110.384438	110.178781	110.962958	11
0.491091	110.458608	110.35697	110.262016	110.931905	11
0.354447	110.270676	110.570414	110	110.82078	11
0.447378	110.249662	110.805964	110	111	11
0.458223	110.301819	110.795656	110	111	11
0.386482	110.147454	110.801681	110	111	11
0.362338	110.225908	110.688057	110	111	11
0.303951	110.135537	110.661572	110	110.99963	11
0.354176	110.0964487	110.808885	110	111	11
0.44983	110.250179	110.856598	110	111	11
0.378751	110.155081	110.785023	110	111	11
0.364315	110.230079	110.672625	110	110.94913	11
0.0972366	110.0419878	110.383105	110.0117233	111	11
0.150717	110.0351156	110.545895	110	110.999074	11
0.197846	110.0440137	110.598347	110	111	11
0.15283	110.0642329	110.478279	110.028136	111	11
0.281764	110.0816318	110.718055	110	111	11
0.176288	110.0572019	110.570044	110	111	11
0.199462	110.0775403	110.536209	110	110.979566	11
0.261342	110.0977199	110.548176	110	110.83356	11
0.277953	110.0717804	110.624813	110	110.99148	11
0.301912	110.0475491	110.749772	110	111	11
0.366208	110.0733693	110.834901	110	111	11
0.202294	110.0335664	110.64018	110	111	11
0.120277	110.0331294	110.403087	110	110.998271	11
0.14951	110.0477079	110.448174	110.00234467	111	11
0.178596	110.063796	110.47693	110	110.999876	11
0.237917	110.0730118	110.650445	110	111	11
0.384548	110.103639	110.810677	110	111	11
0.309797	110.105307	110.611948	110	110.930362	11
0.273589	110.137006	110.498468	110	110.833066	11
0.359755	110.332287	110.392047	110.0890973	110.849858	11
0.459497	110.419163	110.59242	110.094959	110.950982	11
0.483634	110.362517	110.774143	110.0240328	111	11
0.526456	110.447009	110.708124	110.0498242	110.999691	11
0.485147	110.388973	110.743095	110.049238	111	11
0.515391	110.455033	110.666346	110.0820633	111	11
0.501518	110.417176	110.740209	110.0293083	111	11
0.550664	110.495233	110.68735	110.0679953	110.999815	11
0.406368	110.355089	110.576019	110.0328253	110.927707	11
0.430904	110.420752	110.491321	110.0973036	110.858192	11
0.340545	110.318821	110.342447	110.0691676	110.84387	11
0.371871	110.339716	110.30718	110.147714	110.883072	11
0.590095	110.559863	110.44058	110.314185	110.973515	11
0.577227	110.539326	110.47647	110.273154	110.986789	11
0.494224	110.46258	110.428568	110.199297	110.980924	11
0.599847	110.555772	110.512793	110.220399	110.994073	11
0.608773	110.567014	110.489875	110.262603	110.989258	11
0.560549	110.532573	110.409399	110.33939	110.964687	11
0.560549	110.532573	110.409399	110.33939	110.964687	11
0.192875	120.0264559	120.618876	120	121	12
0.477815	120.428378	120.371142	120.509965	120.949994	12
0.451738	120.414118	120.345343	120.419695	120.996852	12
0.441417	120.412489	120.381874	120.208675	120.996851	12
0.361275	120.340431	120.364328	120.192263	120.859612	12
0.4414	120.397315	120.456907	120.153576	120.962218	12
0.449584	120.400691	120.478398	120.137163	120.963391	12
0.449824	120.40081	120.455675	120.19578	120.951105	12
0.47801	120.42965	120.516266	120.124267	120.981356	12
0.494962	120.463176	120.518572	120.133646	120.992592	12
0.459914	120.451617	120.481989	120.178195	120.994073	12
0.451453	120.434138	120.388163	120.250879	120.986295	12
0.422838	120.397672	120.330213	120.237984	120.951784	12
0.440412	120.396758	120.309475	120.427902	120.953883	12
0.319816	120.229999	120.524618	120.010551	120.959872	12
0.391379	120.16672	120.731073	120.00820633	120.996913	12
0.364886	120.216215	120.657036	120.0550996	120.986789	12
0.271526	120.0613728	120.607496	120.00937866	121	12
0.228953	120.10201	120.477402	120.028136	120.999876	12
0.207575	120.072694	120.482318	120.00234467	120.999074	12
0.282208	120.0672122	120.632365	120.00117233	121	12
0.384013	120.256614	120.710596	120.014068	120.971601	12
0.346678	120.193096	120.667575	120	120.9253	12
0.341953	120.265989	120.586818	120.00468933	120.991419	12
0.114915	120.0378565	120.385583	120.0398593	120.998765	12
0.199401	120.0306666	120.636635	120	121	12
0.140089	120.0616509	120.455041	120.063306	121	12
0.252476	120.0618098	120.663861	120.00937866	121	12
0.202763	120.0529515	120.626274	120	121	12
0.222729	120.060777	120.583808	120	120.973083	12
0.267906	120.148288	120.521832	120	120.873441	12
0.273649	120.0820688	120.57527	120	120.981232	12
0.293434	120.0409947	120.688201	120	120.9758	12
0.31413	120.0643521	120.69545	120.00234467	120.993209	12
0.17844	120.0282037	120.515549	120	121	12
0.0965487	120.0276476	120.326942	120	120.996851	12
0.0930137	120.0370223	120.336967	120.00410317	120.998395	12
0.110346	120.0521173	120.340876	120.00762016	120.995123	12
0.172206	120.0551363	120.484747	120	120.99963	12
0.310942	120.0690792	120.681636	120.00468933	120.999321	12
0.289086	120.080599	120.579258	120	120.997901	12
0.257729	120.122785	120.471815	120	120.921966	12
0.342837	120.322476	120.345658	120.0961313	120.910359	12
0.397958	120.39366	120.502085	120.103165	120.97012	12
0.418579	120.383848	120.656984	120.0257913	120.990184	12
0.422197	120.388973	120.590105	120.056272	120.996049	12
0.36566	120.293755	120.579287	120.0293083	120.980306	12
0.367203	120.317232	120.507373	120.0644783	120.97296	12
0.358413	120.271391	120.573675	120.014068	120.937276	12
0.426667	120.369707	120.584767	120.0586166	120.991974	12
0.335116	120.27727	120.51245	120.042204	120.94098	12
0.363382	120.343211	120.44595	120.162954	120.954439	12
0.305893	120.287559	120.304421	120.127784	120.893135	12
0.362279	120.335386	120.279119	120.267292	120.897148	12
0.50534	120.463017	120.371967	120.50762	120.995802	12
0.478992	120.441368	120.398391	120.206331	120.995308	12
0.394512	120.354215	120.352218	120.182884	120.847142	12
0.477185	120.420076	120.429291	120.234467	120.973824	12
0.509929	120.456423	120.431426	120.241501	120.997037	12
0.472202	120.4281	120.3496	120.403869	120.978146	12
0.472202	120.4281	120.3496	120.403869	120.978146	12
0.23842	130.0322952	130.716359	130	131	13
0.924404	130.895845	130.508343	130.549824	131	13
0.789732	130.774847	130.526023	130.426729	131	13
0.797742	130.789147	130.556203	130.446659	130.999815	13
0.687443	130.684675	130.517834	130.327081	130.934189	13
0.867528	130.858703	130.613593	130.400352	131	13
0.932095	130.933662	130.620907	130.276084	131	13
0.948529	130.941328	130.58715	130.410903	131	13
0.978604	131	130.654131	130.284877	131	13
0.970629	130.996425	130.676726	130.328253	131	13
0.874253	130.886113	130.681395	130.473622	131	13
0.835852	130.815365	130.571325	130.533412	130.999876	13
0.758717	130.734369	130.514763	130.413834	130.997284	13
0.778717	130.766227	130.480402	130.440797	130.996172	13
0.455109	130.370183	130.710608	130.014068	130.996049	13
0.52217	130.316835	130.891276	130.052755	131	13
0.618296	130.54596	130.88074	130.0832356	131	13
0.461423	130.248709	130.815013	130.049238	131	13
0.515326	130.39946	130.778372	130.066823	131	13
0.43487	130.30166	130.779893	130.0228605	131	13
0.45638	130.230555	130.865363	130.0293083	131	13
0.62001	130.520815	130.974787	130.0381008	131	13
0.423663	130.194884	130.853285	130.000586166	131	13
0.430203	130.322277	130.776552	130.0146542	131	13
0.0703659	130.0557718	130.13111	130.0134818	130.901593	13
0.0955043	130.0438548	130.39721	130	131	13
0.0164145	130.0139032	130.0189698	130	130.037412	13
0.131406	130.0853261	130.35403	130.0433763	131	13
0.266509	130.0891396	130.67172	130.00234467	131	13
0.176835	130.0722174	130.568527	130.00234467	131	13
0.224288	130.087789	130.615788	130.007034	131	13
0.237806	130.0728529	130.533321	130	130.954562	13
0.235505	130.0579963	130.589223	130	130.991481	13
0.218092	130.0527926	130.627459	130	131	13
0.345946	130.0656233	130.81271	130.00937866	131	13
0.160299	130.0451259	130.50104	130	131	13
0.140886	130.052435	130.46002	130	131	13
0.193328	130.0751569	130.535389	130.00586166	131	13
0.196399	130.0890601	130.515905	130	131	13
0.226955	130.0846508	130.566018	130	131	13
0.442008	130.143759	130.85699	130.00468933	131	13
0.368189	130.124494	130.750908	130.003517	131	13
0.336816	130.179828	130.618237	130.003517	130.923077	13
0.496708	130.45972	130.513822	130.141852	130.968515	13
0.632039	130.603559	130.7392	130.196952	131	13
0.666001	130.607929	130.909147	130.0937866	131	13
0.804809	130.80174	130.860175	130.0973036	131	13
0.744453	130.743386	130.868636	130.0867526	131	13
0.849013	130.853023	130.716888	130.135991	131	13
0.782827	130.777786	130.791321	130.0955451	131	13
0.874459	130.92095	130.773351	130.136577	131	13
0.618682	130.588623	130.724898	130.0885111	130.99963	13
0.641815	130.628664	130.649979	130.30129	130.986912	13
0.480967	130.452371	130.475193	130.0445487	130.873812	13
0.565008	130.551919	130.443211	130.290152	130.893938	13
0.930191	130.907444	130.545408	130.662368	131	13
0.924361	130.89084	130.582737	130.584408	131	13
0.809676	130.776754	130.515547	130.409144	131	13
0.982643	130.954119	130.547696	130.417937	131	13
1	130.97414	130.555168	130.657679	131	13
0.878682	130.845277	130.498175	130.628957	131	13
0.878682	130.845277	130.498175	130.628957	131	13
0.0068824	150	150.0339373	150	150.14082	15
0.626901	150.597164	150.397429	150.329426	150.95413	15
0.534196	150.518511	150.410764	150.225674	150.90363	15
0.53013	150.497378	150.448798	150.173505	150.881776	15
0.443694	150.423612	150.418831	150.128957	150.765156	15
0.587375	150.560539	150.51996	150.167644	150.979442	15
0.657635	150.619846	150.564053	150.179953	150.999506	15
0.661279	150.612735	150.517803	150.188746	150.998765	15
0.690108	150.661635	150.57382	150.133646	150.997407	15
0.706052	150.694605	150.595291	150.128957	150.991851	15
0.614053	150.602209	150.561164	150.0855803	150.971416	15
0.591477	150.575197	150.463704	150.131301	150.924373	15
0.533143	150.529832	150.414338	150.104338	150.924497	15
0.576749	150.574243	150.394243	150.26905	150.943265	15
0.232691	150.130531	150.473953	150	150.712927	15
0.329552	150.199134	150.624934	150	150.809915	15
0.413466	150.184397	150.818238	150	151	15
0.447652	150.279137	150.811757	150	150.997037	15
0.380491	150.137205	150.811075	150	151	15
0.400965	150.289426	150.691585	150	151	15
0.364171	150.268928	150.655398	150	151	15
0.399185	150.199611	150.822237	150	151	15
0.492434	150.339676	150.898644	150	151	15
0.401446	150.20545	150.837971	150	151	15
0.373234	150.248073	150.73084	150	150.924435	15
0.280661	150.178994	150.565241	150	150.780158	15
0.0670906	150.0206562	150.349947	150	150.999876	15
0.190641	150.0136649	150.583946	150	150.999876	15
0.114164	150.0124732	150.493375	150	151	15
0.133797	150.010487	150.495127	150	150.995802	15
0.107389	150.0390879	150.443309	150	151	15
0.23559	150.0417097	150.652039	150	151	15
0.113043	150.0269723	150.422152	150	150.934066	15
0.14424	150.0340033	150.447335	150	150.965058	15
0.246423	150.0791293	150.581994	150	150.839795	15
0.258506	150.0486216	150.635294	150	150.959934	15
0.274445	150.0258203	150.729791	150	150.999753	15
0.372338	150.0940653	150.842338	150	151	15
0.209403	150.014936	150.640134	150	151	15
0.149132	150.0155716	150.48521	150	151	15
0.205448	150.0371812	150.536815	150	151	15
0.191879	150.0425836	150.561708	150	150.999197	15
0.210334	150.036069	150.613832	150	151	15
0.348587	150.079884	150.770589	150	150.999876	15
0.274138	150.0508064	150.663972	150	151	15
0.265949	150.0605386	150.604132	150	150.913817	15
0.23019	150.0724557	150.520785	150	150.75355	15
0.361759	150.326011	150.453552	150	150.786702	15
0.48663	150.453484	150.657368	150	150.946907	15
0.520249	150.437912	150.835264	150	150.999753	15
0.5883	150.545801	150.723247	150.0128957	150.985307	15
0.5882	150.532692	150.625421	150.0468933	151	15
0.522476	150.458727	150.733683	150.021102	150.999383	15
0.550935	150.493644	150.67472	150.084408	150.975306	15
0.388684	150.311313	150.608659	150.0269637	150.819546	15
0.415135	150.372527	150.540774	150.0187573	150.800222	15
0.3198	150.272742	150.395513	150	150.72583	15
0.415467	150.418606	150.38437	150.112544	150.762069	15
0.654225	150.645825	150.427256	150.353458	150.944253	15
0.653204	150.633987	150.453215	150.330012	150.987715	15
0.522136	150.489394	150.366088	150.169988	150.887085	15
0.649516	150.611345	150.454609	150.309496	150.987221	15
0.678317	150.643879	150.472254	150.362837	150.989875	15
0.601061	150.584929	150.390129	150.361079	150.909372	15
0.601061	150.584929	150.390129	150.361079	150.909372	15
0.0784196	170.00452848	170.397032	170	171	17
0.612314	170.591841	170.367092	170.590856	170.887888	17
0.537362	170.510566	170.385694	170.227433	170.83035	17
0.520195	170.49138	170.430514	170.147714	170.789851	17
0.451888	170.428061	170.416228	170.0762016	170.696753	17
0.589666	170.566775	170.509546	170.12837	170.911039	17
0.631514	170.620084	170.527146	170.120164	170.98827	17
0.620488	170.613013	170.472637	170.257913	170.981541	17
0.634053	170.624176	170.526948	170.0967175	170.995987	17
0.645711	170.630174	170.541931	170.144783	170.976293	17
0.577881	170.562684	170.505526	170.240328	170.905235	17
0.571339	170.56173	170.410605	170.413834	170.899741	17
0.532185	170.516644	170.360777	170.321219	170.834362	17
0.573061	170.557083	170.352251	170.363423	170.875293	17
0.265454	170.192659	170.474428	170	170.688233	17
0.367707	170.252125	170.652459	170	170.838375	17
0.448623	170.221181	170.874713	170	170.999383	17
0.455863	170.28013	170.803839	170.014068	170.96765	17
0.322385	170.0702312	170.702321	170	170.994506	17
0.299912	170.201398	170.536432	170	170.990307	17
0.258557	170.120958	170.543867	170	170.973145	17
0.326066	170.0879876	170.706069	170	170.987776	17
0.433261	170.269564	170.770483	170.000586166	170.966292	17
0.364615	170.18821	170.731114	170	170.899123	17
0.358881	170.27298	170.643495	170	170.799852	17
0.280673	170.218638	170.490885	170	170.704593	17
0.0643788	170.0244697	170.240782	170	170.993086	17
0.172986	170.0213713	170.481719	170	170.869737	17
0.131287	170.0206562	170.467025	170	170.903692	17
0.152734	170.020974	170.477477	170	170.896037	17
0.0843142	170.0538651	170.236379	170.0679953	170.999753	17
0.221573	170.046556	170.623316	170	171	17
0.129378	170.0365456	170.47937	170	170.957526	17
0.17233	170.0425836	170.541178	170	170.993333	17
0.238502	170.101454	170.51529	170	170.783801	17
0.243397	170.0633987	170.561544	170	170.792382	17
0.24703	170.0263764	170.642739	170	170.889863	17
0.319016	170.0651863	170.735518	170	170.978516	17
0.161497	170.0187098	170.485211	170	170.991727	17
0.0862573	170.0204973	170.311313	170	170.985122	17
0.0681384	170.0230396	170.298231	170	170.980059	17
0.0768754	170.040518	170.233317	170	170.905729	17
0.152072	170.0394852	170.441556	170	171	17
0.347164	170.0543815	170.788014	170	170.998642	17
0.307669	170.0536665	170.75055	170	170.999568	17
0.309932	170.0771431	170.681804	170	170.963946	17
