media	mediana	desviacion	min	max
0.36105	0.0744816	0.788087	0	1	
0.315427	0.0670136	0.756582	0	1	
0.310879	0.0693176	0.690534	0	0.949315	
0.275786	0.0954159	0.581384	0	0.802321	
0.425969	0.380909	0.456425	0.038687	0.785159	
0.532447	0.508977	0.651097	0.0838218	0.89616	
0.544018	0.475133	0.794085	0.0468933	0.985801	
0.589389	0.542345	0.701935	0.144197	0.988702	
0.520159	0.455867	0.70768	0.066823	1	
0.54922	0.497497	0.658148	0.084408	1	
0.509749	0.426273	0.764399	0.0293083	0.999753	
0.564454	0.494876	0.743545	0.098476	0.991666	
0.435027	0.347938	0.680066	0.0656506	0.875787	
0.46249	0.423175	0.615445	0.0111372	0.885295	
0.37251	0.324462	0.435818	0.007034	0.766761	
0.453575	0.438428	0.37825	0.117233	0.759723	
0.670031	0.653094	0.44552	0.213365	0.973392	
0.66728	0.645785	0.487021	0.267292	0.992777	
0.523405	0.511877	0.407741	0.153576	0.875417	
0.63521	0.619886	0.515079	0.0937866	0.999691	
0.686474	0.66525	0.554658	0.101993	0.999876	
0.584562	0.570628	0.421731	0.052755	0.870725	
0.584562	0.570628	0.421731	0.052755	0.870725	
0.0644298	0.00143005	0.357283	0	1	
0.690614	0.643362	0.520989	0.135991	1	
0.656717	0.620124	0.504493	0.186401	0.999753	
0.621404	0.60487	0.519246	0.19109	0.994691	
0.505958	0.491142	0.457253	0.14068	0.839054	
0.613712	0.585604	0.54069	0.19109	0.998765	
0.611886	0.583538	0.531227	0.178195	0.986912	
0.602828	0.579407	0.509167	0.16061	0.955427	
0.614175	0.590252	0.553348	0.121336	0.993333	
0.675216	0.65365	0.616073	0.158265	1	
0.637943	0.623262	0.610101	0.126026	0.998951	
0.673161	0.646937	0.571458	0.138335	0.999506	
0.652403	0.6121	0.522549	0.112544	0.997901	
0.709834	0.650274	0.523925	0.146542	1	
0.357351	0.315881	0.488906	0.0574443	0.806396	
0.410387	0.31036	0.66234	0.038687	0.97654	
0.416093	0.179987	0.805814	0.0134818	1	
0.406024	0.276158	0.673836	0.0187573	0.999321	
0.1959	0.0606975	0.426621	0	0.963205	
0.150396	0.087074	0.271968	0	0.811335	
0.123273	0.0574402	0.276122	0	0.777009	
0.21274	0.0574005	0.475994	0	0.998333	
0.392269	0.295622	0.66545	0.00293083	0.99148	
0.357108	0.182728	0.720266	0.00117233	1	
0.419977	0.333042	0.691512	0.0234467	0.996666	
0.374797	0.343529	0.53083	0.0134818	0.883566	
0.0584393	0.0301899	0.192877	0	0.770095	
0.12255	0.026575	0.400028	0	0.972342	
0.110821	0.0250655	0.447435	0	1	
0.160318	0.0260586	0.540586	0	0.996481	
0.0650848	0.05029	0.155504	0.00234467	0.946166	
0.129081	0.0519981	0.404715	0	0.999444	
0.0960777	0.0414714	0.362525	0	1	
0.164241	0.0478271	0.565604	0	1	
0.298121	0.186542	0.598318	0	0.850537	
0.261518	0.0903313	0.602035	0	0.990616	
0.22895	0.0347581	0.635863	0	1	
0.248899	0.0466354	0.604461	0	0.99963	
0.0829952	0.0230794	0.287079	0	0.880047	
0.0413938	0.0251053	0.129943	0	0.761452	
0.0362498	0.031461	0.0399441	0	0.105198	
0.0459399	0.0406769	0.0923373	0	0.761329	
0.0671524	0.0414714	0.186842	0	0.830473	
0.243216	0.0691587	0.582975	0	1	
0.247645	0.0641138	0.661804	0	1	
0.292854	0.0729721	0.667407	0	0.99963	
0.296689	0.162668	0.586094	0	0.907149	
0.516279	0.479225	0.492324	0.12075	0.99216	
0.59	0.580678	0.656992	0.0691676	0.99963	
0.535815	0.483554	0.728517	0.066823	1	
0.533022	0.51728	0.622606	0.0932005	0.950056	
0.388278	0.36637	0.516311	0.0328253	0.997531	
0.412032	0.386629	0.446674	0.077374	0.980615	
0.394043	0.354175	0.511751	0.0293083	0.989381	
0.557472	0.534679	0.620989	0.144197	0.980924	
0.47033	0.420871	0.612561	0.0803048	0.951105	
0.54846	0.538333	0.573496	0.126612	0.915051	
0.48533	0.457655	0.446233	0.14068	0.982344	
0.565905	0.52868	0.451913	0.094959	0.99716	
0.747931	0.697585	0.555323	0.143611	1	
0.696283	0.65953	0.55189	0.172333	1	
0.516876	0.492651	0.410309	0.128957	0.997284	
0.645199	0.611703	0.503094	0.184642	0.982591	
0.749761	0.712719	0.573983	0.236811	1	
0.680128	0.631127	0.500183	0.206331	0.998148	
0.680128	0.631127	0.500183	0.206331	0.998148	
0.0788255	0.00079447	0.385609	0	1	
0.636032	0.624732	0.525773	0.177022	1	
0.591685	0.580877	0.530692	0.1483	0.990369	
0.555712	0.535354	0.552891	0.0832357	0.936042	
0.466442	0.454119	0.511501	0	0.848006	
0.582442	0.568364	0.637763	0	1	
0.600245	0.58481	0.657187	0	1	
0.589521	0.555136	0.599734	0	1	
0.596772	0.554381	0.624572	0.017585	1	
0.639019	0.617065	0.647473	0.066823	1	
0.595985	0.566894	0.613102	0.0679953	1	
0.608238	0.600222	0.549214	0.152403	1	
0.591325	0.587551	0.501527	0.271395	1	
0.639519	0.631922	0.507429	0.392732	1	
0.332903	0.261301	0.564416	0	0.810594	
0.4011	0.266823	0.72521	0	0.95271	
0.428534	0.177405	0.853539	0	1	
0.441602	0.270239	0.803331	0	1	
0.294019	0.0726543	0.661279	0	0.999012	
0.260823	0.124374	0.532105	0	0.993333	
0.190854	0.059625	0.455803	0	0.999136	
0.228474	0.0631604	0.571879	0	0.982282	
0.37617	0.197108	0.73647	0	0.998765	
0.310776	0.119846	0.676842	0	0.991172	
0.36042	0.179868	0.687121	0	0.98117	
0.336848	0.228728	0.572034	0	0.856155	
0.0304581	0.0301899	0.0285994	0	0.11131	
0.0604197	0.0277667	0.225734	0	0.921348	
0.0366449	0.0261778	0.106779	0	0.903507	
0.0574928	0.0268531	0.167431	0	0.736449	
0.0464257	0.041948	0.0762845	0	0.751821	
0.13939	0.0528323	0.468727	0	0.999876	
0.0525904	0.0349567	0.198899	0	0.96549	
0.091673	0.0471915	0.287336	0	0.99716	
0.248081	0.0678478	0.550236	0	0.840104	
0.202515	0.0432589	0.483969	0	0.831461	
0.150168	0.0365456	0.418952	0	0.978825	
0.216793	0.0431397	0.575225	0	0.999259	
0.0567893	0.023278	0.253214	0	0.96302	
0.0406702	0.0250258	0.176635	0	0.954315	
0.078756	0.0359101	0.296253	0	0.991357	
0.0877613	0.0468738	0.277896	0	0.992839	
0.102498	0.0459998	0.333694	0	0.964193	
0.298926	0.0674903	0.699059	0	1	
0.238508	0.0680861	0.617788	0	1	
0.28912	0.0737666	0.655598	0	0.995555	
0.293957	0.13224	0.611506	0	0.934622	
0.468746	0.452928	0.500449	0.084408	0.962773	
0.544432	0.4799	0.67558	0.007034	0.998889	
0.497344	0.373878	0.765697	0	1	
0.51837	0.458052	0.69803	0.00937866	0.999876	
0.409604	0.346866	0.642932	0	0.96691	
0.456998	0.399857	0.610968	0	0.98222	
0.458118	0.403432	0.724778	0	0.99963	
0.553981	0.504807	0.763773	0	1	
0.452008	0.385159	0.691459	0	0.885418	
0.50811	0.479662	0.644203	0.0199297	0.869428	
0.437162	0.409748	0.482375	0.0205158	0.737869	
0.504662	0.501033	0.441961	0.131887	0.849858	
0.690353	0.676412	0.543341	0.308324	1	
0.656404	0.635417	0.566503	0.139508	1	
0.502838	0.476682	0.462179	0.00586166	0.936474	
0.623712	0.601096	0.575485	0	1	
0.704598	0.693016	0.628286	0.0117233	1	
0.659679	0.64948	0.537134	0.23095	1	
0.659679	0.64948	0.537134	0.23095	1	
0.0718337	0.00111226	0.391793	0	1	
0.759982	0.739374	0.42952	0.55041	0.99395	
0.668108	0.659768	0.442175	0.384525	0.978022	
0.639708	0.624533	0.477894	0.319461	0.97901	
0.558849	0.550806	0.456069	0.194607	0.832325	
0.735369	0.722809	0.563073	0.187573	0.996172	
0.779731	0.760586	0.594199	0.2034	1	
0.76845	0.743028	0.573092	0.178781	1	
0.764127	0.74712	0.684745	0.104924	1	
0.783638	0.772305	0.729901	0.0955451	1	
0.699488	0.67959	0.71396	0.206331	1	
0.696881	0.680504	0.557401	0.297773	0.969379	
0.644702	0.628823	0.473807	0.324736	0.91073	
0.711812	0.698578	0.429117	0.459555	0.979257	
0.339	0.232462	0.57901	0	0.774911	
0.462455	0.301978	0.807744	0	0.993765	
0.540396	0.253317	1	0	1	
0.542818	0.31469	0.935167	0.0017585	1	
0.377528	0.0940653	0.791403	0	1	
0.343544	0.192778	0.623552	0	1	
0.285179	0.0835783	0.654859	0	0.998333	
0.363129	0.0680861	0.846954	0	1	
0.484084	0.2242	0.976499	0	1	
0.391251	0.120958	0.857074	0	1	
0.392599	0.200048	0.80079	0	0.992839	
0.30145	0.167037	0.612282	0	0.851834	
0.0501275	0.0289982	0.184137	0	0.949006	
0.151753	0.0258997	0.502883	0	0.998642	
0.0865146	0.0245491	0.383323	0	0.993333	
0.116831	0.0249861	0.439347	0	0.974812	
0.120055	0.0599428	0.401031	0.0199297	1	
0.303889	0.0716612	0.751947	0	1	
0.20857	0.0583936	0.64074	0	1	
0.27513	0.0694367	0.734222	0	1	
0.246701	0.0574402	0.593156	0	0.893567	
0.244166	0.0364265	0.618732	0	0.926164	
0.234716	0.0313816	0.659557	0	1	
0.332402	0.0463176	0.816648	0	1	
0.157828	0.0244697	0.533619	0	1	
0.0992241	0.0263764	0.355703	0	0.902581	
0.0825579	0.0313021	0.305394	0	0.999321	
0.112726	0.0537062	0.348881	0	0.993703	
0.204602	0.0633987	0.550041	0	0.999815	
0.434641	0.101255	0.892183	0	1	
0.407749	0.0856439	0.888249	0	1	
0.413087	0.121594	0.834518	0	1	
0.35337	0.157464	0.676396	0	0.882825	
0.439834	0.376817	0.527718	0.0287222	0.874429	
0.522487	0.465639	0.780984	0.007034	0.965798	
0.535465	0.38798	0.949284	0.00586166	1	
0.6037	0.47843	0.903033	0.0410317	1	
0.526691	0.381544	0.889887	0.00820633	1	
0.601905	0.572337	0.71406	0.063306	1	
0.590516	0.54735	0.787654	0.0252052	1	
0.70678	0.674744	0.781105	0.0533412	1	
0.542877	0.458131	0.773883	0.0345838	0.975182	
0.569283	0.544888	0.665426	0.087925	0.891406	
0.44719	0.412569	0.478779	0.0468933	0.798247	
0.516334	0.507508	0.417031	0.256155	0.84708	
0.776071	0.763764	0.484225	0.792497	0.973207	
0.771634	0.753793	0.554218	0.377491	0.998518	
0.62119	0.600461	0.433982	0.209848	0.877701	
0.786156	0.765631	0.495816	0.575029	0.994197	
0.848529	0.828474	0.503179	0.674091	0.994876	
0.729418	0.710177	0.406394	0.681712	0.928016	
0.729418	0.710177	0.406394	0.681712	0.928016	
0.0567399	0.00119171	0.372778	0	1	
0.500191	0.469333	0.300082	0.38687	0.77417	
0.438027	0.420672	0.311819	0.208089	0.679405	
0.42081	0.41527	0.338468	0.144783	0.681936	
0.368397	0.361961	0.326913	0.147714	0.641252	
0.483307	0.465043	0.412846	0.130129	0.804791	
0.534012	0.500357	0.443967	0.12075	0.863625	
0.509102	0.480297	0.381338	0.175264	0.797259	
0.532581	0.495392	0.430835	0.168816	0.837387	
0.546721	0.52292	0.438717	0.245018	0.922089	
0.472189	0.468102	0.392684	0.252638	0.841647	
0.478011	0.461826	0.332482	0.279015	0.820657	
0.436913	0.412886	0.292762	0.267878	0.710643	
0.471677	0.441805	0.291873	0.280188	0.709532	
0.224555	0.181258	0.363152	0	0.631806	
0.301271	0.223763	0.494884	0	0.776824	
0.368862	0.190077	0.68075	0	0.960983	
0.388481	0.258997	0.668391	0.0052755	0.967774	
0.273592	0.0786526	0.583645	0.00117233	0.963823	
0.248306	0.13788	0.450147	0.00762016	0.998272	
0.221435	0.113133	0.46174	0	0.972219	
0.282797	0.0921188	0.610081	0	0.984134	
0.363511	0.24851	0.641316	0.0134818	0.898506	
0.301787	0.166203	0.594135	0	0.819978	
0.290569	0.228291	0.507364	0	0.739104	
0.229868	0.186065	0.383089	0	0.708791	
0.0813676	0.0219274	0.373349	0	1	
0.158863	0.0202987	0.480202	0	0.986542	
0.114556	0.0171606	0.422327	0	0.960983	
0.122167	0.0187495	0.377104	0	0.69984	
0.0689243	0.0396838	0.275192	0	1	
0.185853	0.0446492	0.558591	0	1	
0.0992019	0.0317788	0.354303	0	0.980368	
0.137508	0.0411536	0.392895	0	0.755093	
0.193072	0.090808	0.405753	0	0.68206	
0.201177	0.0579963	0.44867	0	0.916286	
0.209865	0.0267737	0.533033	0	0.850846	
0.275037	0.0648685	0.624718	0	0.98506	
0.150485	0.0189084	0.474662	0	0.985616	
0.0850808	0.0187495	0.292641	0	0.966169	
0.0555132	0.0255025	0.221372	0	0.953945	
0.0508309	0.0368237	0.119294	0	0.393135	
0.121393	0.0390085	0.376271	0	0.947524	
0.293263	0.0644315	0.655122	0	1	
0.243645	0.0522762	0.578684	0	0.990493	
0.243646	0.081036	0.499031	0	0.809359	
0.214489	0.128585	0.403489	0	0.728732	
0.319547	0.287201	0.316456	0.0973036	0.653044	
0.394385	0.381664	0.441397	0.0926143	0.859489	
0.3952	0.360769	0.555313	0.049238	0.900358	
0.45115	0.425796	0.524678	0.038687	0.897765	
0.398799	0.355645	0.53907	0.0310668	0.926966	
0.440089	0.407285	0.477023	0.0767878	0.934004	
0.417654	0.369667	0.576018	0.021102	0.9879	
0.466526	0.446294	0.548498	0.059789	0.888752	
0.366064	0.330857	0.509022	0.0298945	0.706754	
0.368993	0.364026	0.418318	0.141852	0.70805	
0.293205	0.268173	0.299183	0.0539273	0.63193	
0.340976	0.317232	0.262231	0.178781	0.709224	
0.515572	0.483952	0.306024	0.651817	0.896098	
0.521219	0.494359	0.334567	0.423212	0.91573	
0.419423	0.396361	0.276402	0.372802	0.679405	
0.521608	0.493962	0.348746	0.299531	0.794913	
0.556556	0.535195	0.373225	0.382181	0.844055	
0.490508	0.46548	0.299172	0.515827	0.744351	
0.490508	0.46548	0.299172	0.515827	0.744351	
0.0695937	0.00111226	0.373234	0	1	
0.523109	0.495472	0.304456	0.318288	0.785035	
0.491968	0.478907	0.302306	0.27374	0.725954	
0.462549	0.453007	0.344499	0.220985	0.769231	
0.379229	0.378088	0.326366	0.162368	0.657983	
0.485762	0.48129	0.409821	0.225674	0.757378	
0.506052	0.481727	0.436927	0.151231	0.889616	
0.503333	0.470088	0.41375	0.187573	0.801766	
0.511348	0.498133	0.467799	0.182884	0.863131	
0.543815	0.546754	0.492924	0.250879	0.868317	
0.500997	0.500357	0.47127	0.198124	0.75997	
0.501907	0.49134	0.368549	0.276671	0.745956	
0.485518	0.472432	0.313065	0.291911	0.791271	
0.521069	0.506316	0.281576	0.303048	0.875046	
0.286355	0.219393	0.463053	0	0.606618	
0.360002	0.255422	0.612995	0	0.755649	
0.417325	0.199174	0.768438	0	0.964193	
0.391584	0.255383	0.657213	0	0.823559	
0.279693	0.0787717	0.55869	0	0.861588	
0.235045	0.111226	0.447061	0	0.835906	
0.216914	0.0916422	0.459344	0	0.855538	
0.291426	0.100779	0.594398	0	0.961847	
0.392759	0.273616	0.686261	0	0.881961	
0.364192	0.213991	0.69938	0	0.839857	
0.375063	0.287201	0.666546	0	0.822756	
0.31724	0.263287	0.541025	0	0.749722	
0.0684052	0.0264559	0.254443	0	0.996913	
0.17461	0.0239533	0.468873	0	0.996666	
0.145298	0.0208151	0.48928	0	0.981479	
0.198112	0.0241122	0.605898	0	0.969009	
0.0889053	0.0523953	0.267454	0	0.992098	
0.239363	0.0558513	0.599097	0	0.99963	
0.170301	0.0456026	0.508102	0	1	
0.228367	0.050568	0.609988	0	0.959131	
0.284747	0.158656	0.58121	0	0.747006	
0.278353	0.0902916	0.606814	0	0.810841	
0.280885	0.0376976	0.664479	0	0.910792	
0.316079	0.0879081	0.663127	0	0.947524	
0.164576	0.0266545	0.445245	0	0.95234	
0.0875931	0.0251053	0.278919	0	0.844055	
0.0894729	0.044967	0.270264	0	0.939993	
0.101045	0.0519584	0.269645	0	0.856649	
0.146811	0.0499325	0.360058	0	0.980738	
0.317389	0.0707476	0.650988	0	0.909557	
0.316728	0.0666561	0.699336	0	0.944438	
0.316911	0.0861603	0.648849	0	0.859365	
0.286114	0.137324	0.550549	0	0.711014	
0.39292	0.35632	0.374898	0.0521688	0.796889	
0.445881	0.432986	0.560207	0.0433763	0.753612	
0.441306	0.402558	0.686165	0.0199297	0.822694	
0.452208	0.426511	0.591539	0.0398593	0.788246	
0.379336	0.335028	0.55708	0	0.83498	
0.391433	0.355049	0.469572	0.0363423	0.810162	
0.383999	0.347819	0.544097	0.007034	0.853439	
0.464196	0.453801	0.555257	0.056272	0.889678	
0.371877	0.319854	0.536432	0.0468933	0.724904	
0.408241	0.39227	0.474816	0.0937866	0.737746	
0.354944	0.325216	0.331524	0.0474795	0.692802	
0.412448	0.41094	0.267751	0.189918	0.675824	
0.556782	0.540399	0.320004	0.510551	0.856772	
0.533622	0.519901	0.364889	0.467761	0.755896	
0.408578	0.390363	0.288389	0.329426	0.647549	
0.505499	0.480019	0.341071	0.379836	0.854859	
0.56723	0.551045	0.356053	0.553341	0.8485	
0.502943	0.488043	0.273054	0.432005	0.853624	
0.502943	0.488043	0.273054	0.432005	0.853624	
0.0267999	0.000158894	0.218732	0	0.821027	
0.459899	0.471995	0.387427	0.0468933	0.646561	
0.459819	0.468817	0.392953	0.00410317	0.686751	
0.420046	0.426154	0.404256	0	0.634893	
0.340542	0.346032	0.365252	0	0.540375	
0.417817	0.421387	0.448012	0	0.677429	
0.430322	0.428855	0.477293	0	0.772688	
0.413426	0.423373	0.443526	0	0.744537	
0.424274	0.417494	0.474616	0	0.745771	
0.461784	0.459839	0.495077	0	0.772812	
0.418502	0.42381	0.453292	0	0.663168	
0.462	0.478748	0.426555	0.00586167	0.654896	
0.458236	0.465162	0.391717	0.0164127	0.685517	
0.505801	0.516326	0.403373	0.0656506	0.706877	
0.265224	0.193414	0.436656	0	0.641808	
0.301423	0.160483	0.557874	0	0.701321	
0.289369	0.0726146	0.629804	0	0.85492	
0.280413	0.11496	0.568022	0	0.796889	
0.156922	0.0301899	0.423202	0	0.805655	
0.125998	0.0372209	0.320777	0	0.732621	
0.099668	0.0194248	0.296893	0	0.723423	
0.149817	0.0235163	0.420629	0	0.817879	
0.252044	0.0930325	0.539384	0	0.756884	
0.245121	0.0736077	0.556744	0	0.724411	
0.283512	0.139112	0.556508	0	0.681566	
0.256625	0.16815	0.457263	0	0.626374	
0.0124735	0.0111226	0.0273342	0	0.167737	
0.0674327	0.0110431	0.254754	0	0.774417	
0.0363502	0.00985143	0.187353	0	0.816027	
0.086217	0.010487	0.317482	0	0.650945	
0.0212247	0.0185906	0.0266533	0	0.0877886	
0.0815887	0.0286009	0.284613	0	0.966539	
0.024451	0.0176372	0.107864	0	0.750093	
0.0961912	0.0299913	0.301035	0	0.725028	
0.209191	0.0632001	0.489348	0	0.654772	
0.177045	0.0292762	0.45126	0	0.680331	
0.141958	0.0170811	0.417498	0	0.805902	
0.161775	0.0222452	0.44898	0	0.875417	
0.0487531	0.010487	0.219469	0	0.972713	
0.0145493	0.00961309	0.0671649	0	0.492653	
0.0263662	0.014221	0.135428	0	0.727621	
0.0213051	0.0167633	0.0435806	0	0.240647	
0.041256	0.0200207	0.154121	0	0.793802	
0.176814	0.0342417	0.470663	0	0.908384	
0.170616	0.0378565	0.470618	0	0.813557	
0.223134	0.05172	0.526428	0	0.75355	
0.231969	0.0927544	0.493704	0	0.689344	
0.365394	0.349368	0.407565	0.000586166	0.698605	
0.396705	0.355247	0.529102	0	0.699593	
0.345872	0.246802	0.577757	0	0.744598	
0.35205	0.300548	0.516418	0	0.713915	
0.259662	0.175022	0.463392	0	0.744413	
0.290614	0.251768	0.440092	0	0.73293	
0.273984	0.187892	0.47605	0	0.71089	
0.37369	0.325733	0.518761	0	0.759538	
0.325707	0.248034	0.506609	0	0.655019	
0.380697	0.353182	0.474763	0	0.674034	
0.339542	0.331294	0.361315	0	0.582912	
0.398194	0.40808	0.351095	0.0087925	0.634955	
0.503568	0.516326	0.427591	0.0504103	0.729102	
0.464615	0.472233	0.436539	0	0.683541	
0.352569	0.36069	0.351509	0	0.540437	
0.437845	0.448955	0.432091	0.00117233	0.687986	
0.491466	0.505283	0.461946	0.0017585	0.801087	
0.487702	0.503535	0.416537	0.0445487	0.721324	
0.487702	0.503535	0.416537	0.0445487	0.721324	
0.0406922	0.00214507	0.194555	0	0.625818	
0.524483	0.513268	0.328993	0.415006	0.736819	
0.479716	0.459363	0.337791	0.259086	0.63477	
0.446514	0.433106	0.366728	0.157093	0.640017	
0.384567	0.374434	0.356346	0.123095	0.602852	
0.491641	0.483912	0.441542	0.206331	0.719719	
0.526603	0.524708	0.472288	0.241501	0.839363	
0.504006	0.481767	0.414548	0.247362	0.77775	
0.52288	0.512751	0.456177	0.159437	0.784912	
0.554004	0.55323	0.472864	0.15592	0.79516	
0.492875	0.492135	0.430298	0.174678	0.729349	
0.511236	0.504092	0.365401	0.234467	0.713113	
0.478517	0.471359	0.321348	0.250879	0.643166	
0.525304	0.518511	0.321764	0.395076	0.703235	
0.242878	0.17101	0.425128	0	0.587233	
0.314757	0.192897	0.577367	0	0.734473	
0.343399	0.135378	0.689002	0	0.873565	
0.35653	0.175062	0.657772	0	0.858378	
0.231134	0.0470724	0.530761	0	0.885788	
0.199995	0.0962898	0.38903	0.00468933	0.80158	
0.160726	0.0623659	0.36224	0	0.736758	
0.229179	0.0505283	0.519469	0	0.877331	
0.341678	0.192897	0.62895	0	0.767193	
0.302395	0.14801	0.614531	0	0.758612	
0.316274	0.220624	0.579174	0	0.693666	
0.256014	0.200445	0.43856	0	0.575627	
0.048216	0.0168428	0.246774	0	1	
0.127138	0.0174784	0.398646	0	0.836276	
0.0939484	0.01581	0.369323	0	0.967712	
0.131845	0.015373	0.453326	0	0.778368	
0.0495336	0.0317788	0.188888	0	1	
0.143782	0.0378168	0.471236	0	0.996358	
0.0785481	0.0276079	0.311229	0	0.999383	
0.127561	0.03305	0.4283	0	0.872947	
0.222418	0.0988718	0.484959	0	0.639956	
0.214805	0.0521967	0.509453	0	0.721262	
0.193765	0.0216096	0.508911	0	0.728856	
0.242743	0.0467943	0.561977	0	0.845537	
0.105159	0.0155716	0.350348	0	0.947771	
0.0537923	0.0152538	0.199902	0	0.732313	
0.0477748	0.0216096	0.175526	0	0.717249	
0.0478529	0.0297529	0.161369	0	0.736634	
0.0879965	0.0305077	0.304483	0	0.873688	
0.244647	0.0492572	0.578411	0	0.893999	
0.219218	0.047271	0.567227	0	0.886159	
0.236872	0.049575	0.553819	0	0.891777	
0.220999	0.0894574	0.476446	0	0.675207	
0.356511	0.325336	0.357622	0.101407	0.617978	
0.425296	0.390522	0.5035	0.0973036	0.749228	
0.407894	0.323429	0.616112	0.00937866	0.744413	
0.439802	0.404346	0.540618	0.0550996	0.715335	
0.354129	0.310797	0.507781	0.00586166	0.76423	
0.401857	0.376579	0.468081	0.0961313	0.811705	
0.369023	0.313697	0.553155	0.0152403	0.862329	
0.454973	0.407921	0.576343	0.0890973	0.801827	
0.363221	0.260586	0.556362	0.007034	0.669095	
0.387621	0.345515	0.477254	0.0926143	0.667737	
0.316401	0.287281	0.333173	0.091442	0.542907	
0.386238	0.391555	0.290699	0.271981	0.59174	
0.558113	0.549615	0.341107	0.363423	0.75034	
0.541095	0.528561	0.365924	0.37163	0.739227	
0.430042	0.418209	0.306323	0.219226	0.608038	
0.521922	0.511718	0.377737	0.330598	0.720891	
0.570457	0.557003	0.402001	0.415006	0.748302	
0.522123	0.50723	0.326661	0.369285	0.714347	
0.522123	0.50723	0.326661	0.369285	0.714347	
0.0689839	0.000516406	0.371973	0	1	
0.603215	0.594899	0.362373	0.180539	0.831646	
0.603759	0.599507	0.387734	0.111372	0.809544	
0.552005	0.54024	0.386605	0.123095	0.859674	
0.447987	0.444586	0.342618	0.0398593	0.72441	
0.544558	0.537976	0.415219	0.0550996	0.898383	
0.554555	0.538969	0.435649	0.0797186	0.933634	
0.546302	0.527131	0.416908	0.00117233	0.917397	
0.556691	0.546357	0.467768	0	0.911656	
0.614253	0.610193	0.502681	0	0.895851	
0.581874	0.577501	0.483126	0	0.877207	
0.605376	0.602804	0.423526	0	0.86912	
0.603607	0.602328	0.399783	0.091442	0.788739	
0.644367	0.640065	0.389159	0.165299	0.858069	
0.374521	0.335624	0.509853	0	0.747376	
0.395148	0.332724	0.60492	0.00468933	0.746512	
0.379426	0.200763	0.691165	0	0.944561	
0.367019	0.263645	0.595279	0	0.961785	
0.209284	0.0664177	0.471034	0	0.984813	
0.181879	0.0844919	0.367702	0	0.96444	
0.163889	0.0604989	0.400751	0	0.958143	
0.227856	0.0654644	0.522191	0	0.933325	
0.359334	0.240208	0.637783	0	0.9061	
0.332274	0.171367	0.652901	0	0.843931	
0.40068	0.329387	0.67034	0	0.824423	
0.38812	0.346985	0.56685	0	0.784912	
0.0336323	0.0220863	0.105398	0	0.858378	
0.103692	0.0219274	0.353388	0	0.962588	
0.0686353	0.0180742	0.281571	0	0.912026	
0.126912	0.0197823	0.443589	0	0.873997	
0.0596143	0.0445698	0.139887	0	0.668107	
0.153185	0.0504489	0.453502	0	0.978639	
0.101792	0.0417097	0.348011	0	1	
0.172515	0.0492572	0.480271	0	0.92141	
0.299895	0.180305	0.613751	0	0.818496	
0.247662	0.0728529	0.559867	0	0.784047	
0.206909	0.0351553	0.539875	0	0.929127	
0.24508	0.0543418	0.569885	0	0.938388	
0.0853548	0.0234766	0.304403	0	0.974441	
0.0453825	0.0227219	0.178091	0	0.806643	
0.0454933	0.036069	0.0982825	0	0.46549	
0.0461649	0.0397235	0.0823924	0	0.370972	
0.0830577	0.0426233	0.253931	0	0.945055	
0.248045	0.0676889	0.550066	0	0.910853	
0.000717286	0	0.00203006	0	0.00543277	
0.302596	0.120323	0.613422	0	0.873256	
0.320581	0.214626	0.593312	0	0.814669	
0.511989	0.493048	0.46355	0.028136	0.751574	
0.553098	0.534917	0.591191	0	0.842758	
0.491914	0.430523	0.677334	0	0.843067	
0.495788	0.46127	0.574413	0	0.916286	
0.38001	0.347819	0.540925	0	0.895543	
0.401139	0.364026	0.458068	0	0.872453	
0.3751	0.323826	0.497427	0.007034	0.951599	
0.507327	0.48137	0.525542	0.0398593	0.932584	
0.420498	0.365417	0.512215	0.031653	0.752006	
0.507931	0.479701	0.494282	0.0937866	0.801395	
0.472184	0.449988	0.414824	0.049238	0.800778	
0.542569	0.539684	0.383554	0.0996483	0.805346	
0.673612	0.666084	0.407077	0.161782	0.903383	
0.628418	0.621316	0.414439	0.00234467	0.910483	
0.462393	0.457456	0.313638	0	0.838499	
0.580184	0.560936	0.381051	0.080891	0.936659	
0.666187	0.656828	0.417661	0.221571	0.948327	
0.636574	0.626678	0.373413	0.165299	0.867885	
0.636574	0.626678	0.373413	0.165299	0.867885	
0.0726388	0.000238341	0.388187	0	1	
0.381603	0.368952	0.254586	0	0.867206	
0.344576	0.330857	0.26426	0	0.684467	
0.32166	0.311432	0.294171	0	0.590752	
0.264549	0.256415	0.272227	0	0.492839	
0.343199	0.331652	0.344296	0	0.661008	
0.364243	0.354413	0.361915	0	0.826275	
0.366514	0.35203	0.321593	0	0.874429	
0.380195	0.342893	0.334188	0	0.891962	
0.407358	0.372646	0.33943	0	0.816891	
0.376702	0.351871	0.315379	0	0.746327	
0.373471	0.352427	0.253605	0	0.734597	
0.355189	0.342893	0.225385	0	0.654896	
0.37905	0.367363	0.231871	0	0.721571	
0.183658	0.138873	0.324812	0	0.585011	
0.23437	0.16668	0.41635	0	0.580442	
0.260214	0.117224	0.501814	0	0.781208	
0.265405	0.160523	0.481881	0	0.6707	
0.185652	0.0378168	0.422877	0	0.861588	
0.166394	0.0783348	0.352568	0	0.877392	
